Database Name	OperettaCLS
Database Link	http://10.20.176.50/ODA/OdaService.asmx
Evaluation Signature	a6eb2022-6dd0-42b1-9614-13daf2a76c2d
Plate Name	20191212_CellCharacterisationX8_Hypoxia
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - Valid Cells

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Valid Cells - Nucleus Area [µm²]	Valid Cells - Nucleus Roundness	Valid Cells - Nucleus Ratio Width to Length	Valid Cells - Intensity Nuclei Mean	Valid Cells - Intensity Nuclei Sum	Valid Cells - Intensity Nuclei CV [%]	Valid Cells - Intensity Pax8 Mean	Valid Cells - Intensity Pax8 Sum	Valid Cells - Intensity Pax8 CV [%]	Valid Cells - Nuclei Selected	Valid Cells - Number of Micronuclei Candiates	Valid Cells - Number of Micronuclei- per Cell 	Valid Cells - Object No in Nuclei	Valid Cells - Valid with MN	Valid Cells - Nucleus Area [µm²]- Mean per Cell 	Valid Cells - Nucleus Roundness- Mean per Cell 	Valid Cells - Intensity Nuclei Mean- Mean per Cell 	Valid Cells - Intensity Nuclei Sum- Mean per Cell 	Valid Cells - Intensity Pax8 Mean- Mean per Cell 	Valid Cells - Intensity Pax8 Sum- Mean per Cell 	Valid Cells - Total Spot Area- Mean per Cell 	Valid Cells - Number of Centrosomes- per Cell - Mean per Cell 	Valid Cells - Valid cell with 2 or more Centrosomes	Valid Cells - Valid cells with MN and CA	
8	1	0	5	83	1357	1993	[1268,1840,1538,2089]	1052.16	-1725.38	Hypoxia		OVCAR3		131.532	0.830877	0.733278	2817.58	41421200	19.4178	205.64	3023110	7.98831	1	0	0	87	0	131.532	0.830877	2817.58	41421200	205.64	3023110	432	2	1	0	
8	1	0	5	84	1173	2028	[1029,1848,1359,2158]	1034.88	-1730.4	Hypoxia		OVCAR3		318.278	0.946278	0.781727	4197.15	149305000	24.0596	200.868	7145490	7.55388	0	0	0	88	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	85	952	2036	[831,1893,1066,2158]	1013.02	-1730.19	Hypoxia		OVCAR3		108.377	0.934831	0.776208	3333.25	40375700	18.8308	185.868	2251420	6.90112	1	0	0	89	0	108.377	0.934831	3333.25	40375700	185.868	2251420	293	1	0	0	
8	1	0	5	86	665	1993	[550,1852,780,2133]	984.41	-1726.65	Hypoxia		OVCAR3		129.689	0.97282	0.806632	3186.68	46190900	16.9437	189.127	2741400	7.05882	1	0	0	90	0	129.689	0.97282	3186.68	46190900	189.127	2741400	648	2	1	0	
8	1	0	5	87	407	2065	[303,1952,662,2158]	966.21	-1734.12	Hypoxia		OVCAR3		158.043	0.842945	0.682739	3310.28	58472800	24.5701	221.797	3917830	9.66965	1	0	0	91	0	158.043	0.842945	3310.28	58472800	221.797	3917830	269	1	0	0	
8	1	0	5	88	799	2080	[650,1987,982,2158]	998.49	-1736.53	Hypoxia		OVCAR3		124.911	0.95799	0.68251	3008.88	42007000	15.9585	197.709	2760220	7.60182	0	0	0	92	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	89	138	2071	[24,1972,316,2158]	938.37	-1734.91	Hypoxia		OVCAR3		178.997	0.790445	0.670986	3315.8	66335900	23.597	187.726	3755640	7.51536	0	0	0	93	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	90	1756	2071	[1570,1983,1875,2158]	1086.08	-1734.85	Hypoxia		OVCAR3		211.753	0.926823	0.714982	1735.36	41070800	16.4697	191.041	4521380	7.7732	0	0	0	94	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	91	2067	2078	[1923,1956,2158,2158]	1117.17	-1735.16	Hypoxia		OVCAR3		141.947	0.826808	0.596802	1815.51	28803100	19.3553	176.406	2798690	6.20856	1	0	0	95	0	141.947	0.826808	1815.51	28803100	176.406	2798690	427	2	1	0	
8	1	0	5	92	1460	2105	[1305,2052,1589,2158]	1060.5	-1738.06	Hypoxia		OVCAR3		98.8036	0.784631	0.545459	3457.19	38177800	21.1859	205.784	2272480	7.20998	0	0	0	96	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	2	1	213	117	[75,1,460,242]	-690.69	912.46	Hypoxia		OVCAR3		249.331	0.855091	0.684383	3115.49	86819300	16.4406	220.828	6153820	8.28895	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	2	2	1094	54	[1003,1,1286,117]	-609.38	918.47	Hypoxia		OVCAR3		111.482	0.620558	0.480001	2106.77	26250400	22.447	203.101	2530640	7.29907	0	1	1	2	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	2	3	576	55	[448,1,889,112]	-658.06	918.65	Hypoxia		OVCAR3		72.2484	0.835095	0.747266	4313.4	34830700	20.033	240.826	1944670	7.94655	0	0	0	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	2	4	1576	121	[1375,1,1907,249]	-564.77	913.56	Hypoxia		OVCAR3		235.874	0.687125	0.448432	2589.02	68254400	24.9172	244.995	6458790	11.3133	0	0	0	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	2	5	949	97	[839,1,1089,217]	-626.63	912.06	Hypoxia		OVCAR3		109.138	0.911257	0.809348	3355.5	40930400	16.5878	228.384	2785830	8.33577	1	0	0	5	0	109.138	0.911257	3355.5	40930400	228.384	2785830	303	1	0	0	
8	1	0	2	6	690	190	[424,21,855,333]	-655	905.11	Hypoxia		OVCAR3		282.489	0.930735	0.664504	2907.54	91799900	17.2994	220.797	6971220	8.01815	1	0	0	6	0	282.489	0.930735	2907.54	91799900	220.797	6971220	349	1	0	0	
8	1	0	2	7	1164	142	[1077,20,1316,220]	-604.4	910.21	Hypoxia		OVCAR3		110.524	0.950854	0.880525	3205.63	39599100	14.6666	227.536	2810750	7.46968	1	0	0	7	0	110.524	0.950854	3205.63	39599100	227.536	2810750	630	2	1	0	
8	1	0	2	8	2033	154	[1776,38,2149,277]	-529	906.38	Hypoxia		OVCAR3		139.746	0.837265	0.535269	2438.08	38080300	23.0777	216.316	3378630	9.02683	1	0	0	8	0	139.746	0.837265	2438.08	38080300	216.316	3378630	244	1	0	0	
8	1	0	2	9	1417	229	[1291,66,1538,437]	-583.76	899.48	Hypoxia		OVCAR3		132.024	0.840927	0.519322	2860.92	42215800	15.8498	234.955	3466990	9.30167	1	0	0	9	0	132.024	0.840927	2860.92	42215800	234.955	3466990	0	0	0	0	
8	1	0	2	10	1029	240	[819,169,1123,323]	-623.66	899.49	Hypoxia		OVCAR3		107.751	0.89169	0.701204	3150.83	37945400	16.2185	224.298	2701220	6.70359	1	0	0	10	0	107.751	0.89169	3150.83	37945400	224.298	2701220	461	2	1	0	
8	1	0	2	11	1206	321	[1069,53,1378,458]	-600.69	892.74	Hypoxia		OVCAR3		136.677	0.751673	0.79964	2957.08	45172400	18.6973	229.24	3501870	8.99144	1	0	0	11	0	136.677	0.751673	2957.08	45172400	229.24	3501870	324	1	0	0	
8	1	0	2	12	94	277	[1,1,188,476]	-709.92	898.96	Hypoxia		OVCAR3		123.73	0.863912	0.706062	3268.65	45202200	19.3998	216.838	2998650	8.78132	0	0	0	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	2	13	330	323	[142,204,460,477]	-688.68	890.77	Hypoxia		OVCAR3		169.719	0.862014	0.77019	2642.77	50130800	18.7635	214.167	4062540	8.0573	1	0	0	13	0	169.719	0.862014	2642.77	50130800	214.167	4062540	308	1	0	0	
8	1	0	2	14	1797	337	[1674,196,1914,581]	-547.1	887.32	Hypoxia		OVCAR3		122.496	0.818018	0.420311	3055.87	41837900	21.203	231.57	3170430	7.95203	1	0	0	14	0	122.496	0.818018	3055.87	41837900	231.57	3170430	345	1	0	0	
8	1	0	2	15	882	424	[714,260,1096,585]	-632.57	882.9	Hypoxia		OVCAR3		160.986	0.892081	0.565795	2666.03	47969900	17.4925	251.393	4523310	10.0866	1	0	0	15	0	160.986	0.892081	2666.03	47969900	251.393	4523310	595	2	1	0	
8	1	0	2	16	2003	357	[1822,245,2147,546]	-528.84	884.85	Hypoxia		OVCAR3		168.556	0.864447	0.662384	3528.1	66466000	16.0528	213.569	4023420	7.23209	1	0	0	16	0	168.556	0.864447	3528.1	66466000	213.569	4023420	425	2	1	0	
8	1	0	2	17	505	425	[372,281,723,559]	-665.21	882.78	Hypoxia		OVCAR3		126.683	0.89183	0.748346	3454.67	48914700	18.281	224.113	3173220	8.89577	1	0	0	17	0	126.683	0.89183	3454.67	48914700	224.113	3173220	740	3	1	0	
8	1	0	2	18	1967	543	[1762,447,2158,626]	-528.19	870.31	Hypoxia		OVCAR3		116.197	0.901885	0.810746	4258.6	55306400	19.5568	215.52	2798960	8.40831	1	0	0	18	0	116.197	0.901885	4258.6	55306400	215.52	2798960	0	0	0	0	
8	1	0	2	19	1593	539	[1414,386,1771,737]	-565.51	870.65	Hypoxia		OVCAR3		107.822	0.616371	0.536018	6077.28	73237300	22.7209	201.606	2429560	7.56985	1	1	1	19	1	107.822	0.616371	6077.28	73237300	201.606	2429560	792	3	1	1	
8	1	0	2	20	276	603	[108,436,466,775]	-689.93	866.49	Hypoxia		OVCAR3		138.055	0.933569	0.849029	3405.37	52544900	19.4577	217.871	3361760	9.03818	1	0	0	20	0	138.055	0.933569	3405.37	52544900	217.871	3361760	315	1	0	0	
8	1	0	2	21	1345	608	[1200,447,1529,779]	-589.19	862.3	Hypoxia		OVCAR3		149.829	0.928381	0.756369	2559.47	42860900	23.1638	247.838	4150300	9.69115	1	0	0	21	0	149.829	0.928381	2559.47	42860900	247.838	4150300	487	2	1	0	
8	1	0	2	22	1857	688	[1752,581,1971,888]	-541.63	855.66	Hypoxia		OVCAR3		150.151	0.701422	0.79054	2298.83	38579000	18.0134	219.487	3683420	8.39687	1	0	0	22	0	150.151	0.701422	2298.83	38579000	219.487	3683420	635	2	1	0	
8	1	0	2	23	2069	690	[1941,582,2158,779]	-522.23	856.78	Hypoxia		OVCAR3		137.438	0.879885	0.824754	2608.11	40063100	17.6996	208.688	3205660	8.3914	1	0	0	23	0	137.438	0.879885	2608.11	40063100	208.688	3205660	764	3	1	0	
8	1	0	2	24	100	727	[1,460,219,888]	-710.01	857.06	Hypoxia		OVCAR3		164.19	0.917087	0.743427	2915.68	53505700	19.1966	215.323	3951390	8.3295	0	0	0	24	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	2	25	1664	813	[1500,625,1814,964]	-559.78	845.62	Hypoxia		OVCAR3		162.23	0.94223	0.799833	2582.43	46824700	17.7674	247.881	4494580	10.2409	1	0	0	25	0	162.23	0.94223	2582.43	46824700	247.881	4494580	648	2	1	0	
8	1	0	2	26	900	841	[699,640,1136,1041]	-629.76	843.35	Hypoxia		OVCAR3		364.454	0.876771	0.780639	2239.49	91223400	22.1329	230.56	9391620	8.78425	1	0	0	26	0	364.454	0.876771	2239.49	91223400	230.56	9391620	1670	5	1	0	
8	1	0	2	27	1965	861	[1818,761,2158,964]	-527.65	840.33	Hypoxia		OVCAR3		126.934	0.680069	0.582474	2915.24	41358500	18.3837	210.445	2985580	7.55775	1	0	0	27	0	126.934	0.680069	2915.24	41358500	210.445	2985580	347	1	0	0	
8	1	0	2	28	1346	899	[1193,743,1539,1061]	-589.07	838.39	Hypoxia		OVCAR3		169.665	0.931909	0.77678	2612.87	49547800	16.8869	254.965	4834910	10.2634	1	0	0	28	0	169.665	0.931909	2612.87	49547800	254.965	4834910	349	1	0	0	
8	1	0	2	29	425	850	[247,700,606,982]	-676.73	843.31	Hypoxia		OVCAR3		142.341	0.911192	0.66635	3385.95	53867000	19.5175	237.809	3783300	10.06	1	0	0	29	0	142.341	0.911192	3385.95	53867000	237.809	3783300	0	0	0	0	
8	1	0	2	30	189	890	[1,760,317,1034]	-699.18	837.65	Hypoxia		OVCAR3		156.79	0.924381	0.848227	3314.81	58088800	17.9303	219.389	3844570	8.82943	1	0	0	30	0	156.79	0.924381	3314.81	58088800	219.389	3844570	312	1	0	0	
8	1	0	2	31	621	949	[441,831,781,1065]	-658.77	831.41	Hypoxia		OVCAR3		114.613	0.915393	0.774093	3276.8	41975800	16.7519	225.545	2889230	8.16069	1	0	0	31	0	114.613	0.915393	3276.8	41975800	225.545	2889230	320	1	0	0	
8	1	0	2	32	102	1064	[1,907,227,1165]	-708.12	822.63	Hypoxia		OVCAR3		147.226	0.972914	0.829261	3503.61	57651800	17.8164	215.932	3553160	8.95225	1	0	0	32	0	147.226	0.972914	3503.61	57651800	215.932	3553160	342	1	0	0	
8	1	0	2	33	2059	1034	[1827,929,2158,1146]	-524.35	824.82	Hypoxia		OVCAR3		116.17	0.886848	0.745827	3034.25	39396700	15.9023	206.32	2678850	7.43949	1	0	0	33	0	116.17	0.886848	3034.25	39396700	206.32	2678850	599	2	1	0	
8	1	0	2	34	1517	1033	[1259,917,1635,1216]	-576.3	821.7	Hypoxia		OVCAR3		145.553	0.951633	0.825564	2939.58	47821100	21.4138	230.653	3752260	9.42015	1	0	0	34	0	145.553	0.951633	2939.58	47821100	230.653	3752260	329	1	0	0	
8	1	0	2	35	312	1098	[187,961,479,1231]	-686.92	819.33	Hypoxia		OVCAR3		157.318	0.910477	0.80056	3443.34	60544200	19.1459	254.985	4483410	9.79936	1	0	0	35	0	157.318	0.910477	3443.34	60544200	254.985	4483410	338	1	0	0	
8	1	0	2	36	488	1096	[233,1027,559,1251]	-675.12	815.1	Hypoxia		OVCAR3		92.5227	0.935865	0.730583	4587.81	47442600	16.9148	207.812	2148980	7.53245	1	0	0	36	0	92.5227	0.935865	4587.81	47442600	207.812	2148980	0	0	0	0	
8	1	0	2	37	687	1120	[472,1014,801,1256]	-655.8	814.59	Hypoxia		OVCAR3		156.092	0.814731	0.729609	4902.47	85528400	18.9724	206.146	3596420	6.91498	1	0	0	37	0	156.092	0.814731	4902.47	85528400	206.146	3596420	548	2	1	0	
8	1	0	2	38	1748	1140	[1592,981,1919,1335]	-550.57	813.66	Hypoxia		OVCAR3		133.447	0.46749	0.417796	5692.82	84908500	22.6091	194.452	2900250	7.72751	1	0	0	38	0	133.447	0.46749	5692.82	84908500	194.452	2900250	635	2	1	0	
8	1	0	2	39	1956	1138	[1852,1023,2025,1271]	-534.15	812.27	Hypoxia		OVCAR3		95.9048	0.891186	0.723316	3216.57	34478400	23.1033	223.919	2400190	9.87206	1	0	0	39	0	95.9048	0.891186	3216.57	34478400	223.919	2400190	337	1	0	0	
8	1	0	2	40	1113	1185	[973,1039,1326,1328]	-610.1	811.78	Hypoxia		OVCAR3		102.105	0.958138	0.771088	3690.5	42115900	19.2532	224.832	2565790	7.92799	1	0	0	40	0	102.105	0.958138	3690.5	42115900	224.832	2565790	671	2	1	0	
8	1	0	2	41	2059	1234	[1909,1099,2158,1445]	-521.01	802.09	Hypoxia		OVCAR3		100.244	0.925008	0.773178	3948.14	44235000	19.3317	224.195	2511880	8.15956	1	0	0	41	0	100.244	0.925008	3948.14	44235000	224.195	2511880	1260	4	1	0	
8	1	0	2	42	1393	1236	[1234,1109,1522,1446]	-585.11	802.72	Hypoxia		OVCAR3		127.506	0.656213	0.548811	4676.78	66648800	21.3001	238.196	3394540	9.60426	1	0	0	42	0	127.506	0.656213	4676.78	66648800	238.196	3394540	325	1	0	0	
8	1	0	2	43	423	1293	[243,1196,526,1431]	-679.48	799.56	Hypoxia		OVCAR3		170.014	0.866723	0.660133	3112.81	59149600	21.9754	220.562	4191110	8.95872	1	0	0	43	0	170.014	0.866723	3112.81	59149600	220.562	4191110	319	1	0	0	
8	1	0	2	44	115	1261	[1,1130,259,1498]	-707.36	801.8	Hypoxia		OVCAR3		130.414	0.959646	0.781335	4078.7	59451100	19.6139	246.086	3586950	9.03863	1	0	0	44	0	130.414	0.959646	4078.7	59451100	246.086	3586950	346	1	0	0	
8	1	0	2	45	616	1314	[485,1212,733,1458]	-659.62	797.19	Hypoxia		OVCAR3		96.0032	0.916851	0.607452	3659.2	39263200	14.933	224.083	2404420	8.51946	1	0	0	45	0	96.0032	0.916851	3659.2	39263200	224.083	2404420	349	1	0	0	
8	1	0	2	46	857	1260	[661,1135,1017,1455]	-638.54	800.12	Hypoxia		OVCAR3		143.083	0.906934	0.716025	3042.94	48662800	16.6789	234.096	3743660	9.22203	1	0	0	46	0	143.083	0.906934	3042.94	48662800	234.096	3743660	315	1	0	0	
8	1	0	2	47	1225	1320	[1074,1192,1342,1474]	-600.08	795.69	Hypoxia		OVCAR3		113.522	0.965223	0.898438	3696	46894900	21.3507	186.965	2372210	6.792	1	0	0	47	0	113.522	0.965223	3696	46894900	186.965	2372210	0	0	0	0	
8	1	0	2	48	1948	1376	[1811,1263,2089,1485]	-533.11	792.3	Hypoxia		OVCAR3		99.8326	0.9402	0.798263	3365.22	37549100	20.0515	216.381	2414380	8.89531	1	0	0	48	0	99.8326	0.9402	3365.22	37549100	216.381	2414380	330	1	0	0	
8	1	0	2	49	162	1427	[12,1310,279,1516]	-702.92	787.54	Hypoxia		OVCAR3		144.336	0.927782	0.841083	3211.29	51804600	20.2594	223.014	3597670	8.48013	1	1	1	49	1	144.336	0.927782	3211.29	51804600	223.014	3597670	537	2	1	1	
8	1	0	2	50	1775	1432	[1588,1319,1901,1560]	-552.1	785.89	Hypoxia		OVCAR3		141.589	0.890306	0.760525	2715.29	42969500	19.7976	209.935	3322210	7.77517	1	0	0	50	0	141.589	0.890306	2715.29	42969500	209.935	3322210	346	1	0	0	
8	1	0	2	51	1015	1452	[828,1282,1255,1627]	-619.66	783.73	Hypoxia		OVCAR3		187.667	0.947804	0.789205	3994.09	83776100	25.3405	188.563	3955120	6.99588	1	0	0	51	0	187.667	0.947804	3994.09	83776100	188.563	3955120	961	3	1	0	
8	1	0	2	52	329	1464	[213,1342,495,1615]	-685.78	783.37	Hypoxia		OVCAR3		128.365	0.75014	0.761909	3413.85	48978500	21.3388	217.108	3114850	8.27863	1	0	0	52	0	128.365	0.75014	3413.85	48978500	217.108	3114850	0	0	0	0	
8	1	0	2	53	1385	1565	[1230,1402,1539,1747]	-586.29	773.75	Hypoxia		OVCAR3		192.507	0.893645	0.77486	2018.37	43427300	18.8122	258.942	5571400	10.3487	1	0	0	53	0	192.507	0.893645	2018.37	43427300	258.942	5571400	0	0	0	0	
8	1	0	2	54	740	1571	[592,1426,871,1717]	-647.85	775.12	Hypoxia		OVCAR3		165.657	0.93276	0.747812	2916.7	54002800	15.8564	219.155	4057650	8.90048	1	0	0	54	0	165.657	0.93276	2916.7	54002800	219.155	4057650	0	0	0	0	
8	1	0	2	55	466	1558	[237,1426,563,1666]	-675.44	775.17	Hypoxia		OVCAR3		112.699	0.821394	0.858815	4160.26	52402700	21.69	219.813	2768770	7.86598	1	0	0	55	0	112.699	0.821394	4160.26	52402700	219.813	2768770	0	0	0	0	
8	1	0	2	56	109	1616	[1,1497,250,1731]	-706.51	770.17	Hypoxia		OVCAR3		150.402	0.883426	0.755606	3208.15	53929000	18.3335	213.721	3592660	8.46308	1	0	0	56	0	150.402	0.883426	3208.15	53929000	213.721	3592660	239	1	0	0	
8	1	0	2	57	1623	1627	[1451,1419,1819,1761]	-562.85	768.6	Hypoxia		OVCAR3		104.449	0.943735	0.856049	3501.46	40876100	18.3052	217.422	2538190	8.48653	1	0	0	57	0	104.449	0.943735	3501.46	40876100	217.422	2538190	323	1	0	0	
8	1	0	2	58	1115	1653	[920,1561,1274,1727]	-613.6	766.45	Hypoxia		OVCAR3		136.561	0.923011	0.692221	3450.21	52660600	23.622	240.003	3663160	10.2203	1	0	0	58	0	136.561	0.923011	3450.21	52660600	240.003	3663160	734	3	1	0	
8	1	0	2	59	574	1669	[466,1445,739,1788]	-662.67	765.4	Hypoxia		OVCAR3		150.321	0.918518	0.616732	3233.11	54319500	18.0531	259.012	4351660	8.8335	1	0	0	59	0	150.321	0.918518	3233.11	54319500	259.012	4351660	301	1	0	0	
8	1	0	2	60	2063	1550	[1957,1435,2158,1848]	-520.51	767.49	Hypoxia		OVCAR3		93.4085	0.808029	0.561546	2243.6	23423200	22.8334	203.046	2119800	9.23155	0	0	0	60	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	2	61	1185	1774	[912,1661,1328,1901]	-611.12	753.41	Hypoxia		OVCAR3		188.025	0.772085	0.48886	2373.37	49876400	20.1363	246.366	5177390	10.8417	1	0	0	61	0	188.025	0.772085	2373.37	49876400	246.366	5177390	0	0	0	0	
8	1	0	2	62	392	1688	[237,1620,506,1792]	-680.3	762	Hypoxia		OVCAR3		101.38	0.936654	0.783023	3133.1	35501200	11.6028	201.567	2283960	7.24028	1	0	0	62	0	101.38	0.936654	3133.1	35501200	201.567	2283960	348	1	0	0	
8	1	0	2	63	1875	1771	[1721,1566,2027,1925]	-539.09	756.29	Hypoxia		OVCAR3		169.853	0.856666	0.697324	2335.87	44344100	22.3417	207.565	3940420	8.9953	1	0	0	63	0	169.853	0.856666	2335.87	44344100	207.565	3940420	330	1	0	0	
8	1	0	2	64	306	1809	[167,1648,471,1948]	-688.85	751.82	Hypoxia		OVCAR3		123.14	0.866112	0.674048	2938.31	40439900	14.3601	198.686	2734520	7.33578	1	0	0	64	0	123.14	0.866112	2938.31	40439900	198.686	2734520	0	0	0	0	
8	1	0	2	65	568	1856	[447,1721,746,1989]	-661.9	749.13	Hypoxia		OVCAR3		118.326	0.818536	0.789626	4687.95	61998100	21.2098	188.686	2495370	5.98648	1	0	0	65	0	118.326	0.818536	4687.95	61998100	188.686	2495370	521	2	1	0	
8	1	0	2	66	1457	1874	[1292,1713,1654,2036]	-578	744.98	Hypoxia		OVCAR3		188.517	0.928948	0.747215	2643.26	55693400	17.1393	241.191	5081880	9.89839	1	0	0	66	0	188.517	0.928948	2643.26	55693400	241.191	5081880	348	1	0	0	
8	1	0	2	67	714	1947	[473,1714,840,2158]	-651.93	735.52	Hypoxia		OVCAR3		174.604	0.883803	0.641627	3187.57	62205400	22.7064	221.434	4321280	9.66835	1	0	0	67	0	174.604	0.883803	3187.57	62205400	221.434	4321280	246	1	0	0	
8	1	0	2	68	450	1979	[216,1855,584,2158]	-675.01	734.12	Hypoxia		OVCAR3		200.775	0.901451	0.674527	2679.78	60134200	20.9256	222.375	4990100	10.0147	1	0	0	68	0	200.775	0.901451	2679.78	60134200	222.375	4990100	308	1	0	0	
8	1	0	2	69	1947	2027	[1787,1891,2158,2158]	-529.12	729.6	Hypoxia		OVCAR3		145.445	0.888305	0.659973	2414.55	39250900	19.1053	210.969	3429520	8.82502	1	0	0	69	0	145.445	0.888305	2414.55	39250900	210.969	3429520	0	0	0	0	
8	1	0	2	70	231	2047	[118,1926,444,2158]	-692.36	727.08	Hypoxia		OVCAR3		191.326	0.955909	0.736774	2731.21	58404100	20.2007	219.961	4703640	9.7719	0	0	0	70	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	2	71	867	2049	[725,1924,1093,2158]	-630.62	726.84	Hypoxia		OVCAR3		192.105	0.778604	0.703598	2554.46	54846900	29.4266	224.325	4816490	12.9612	0	0	0	71	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	2	72	1756	2074	[1616,1966,1893,2158]	-551.69	724.43	Hypoxia		OVCAR3		83.1371	0.847694	0.700848	2257.06	20972600	21.056	215.727	2004530	8.99771	0	0	0	72	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	4	1	542	56	[447,1,790,120]	-1071.42	-721.52	Hypoxia		OVCAR3		85.6692	0.835826	0.576266	2904.01	27805900	20.5251	201.261	1927080	8.06879	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	4	2	1038	67	[782,1,1110,153]	-1034.39	-722.61	Hypoxia		OVCAR3		90.6528	0.898875	0.779136	3788.37	38383800	17.7867	202.208	2048770	8.11379	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	4	3	1256	54	[1092,1,1543,113]	-1006.6	-721.87	Hypoxia		OVCAR3		73.2058	0.712121	0.584813	2950.13	24138000	18.336	211.845	1733310	8.34142	0	0	0	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	4	4	1883	70	[1703,1,1986,139]	-951.24	-723.61	Hypoxia		OVCAR3		111.008	0.838666	0.730531	2171.23	26938500	19.3374	217.659	2700490	8.59748	0	0	0	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	4	5	344	92	[1,1,493,195]	-1099.19	-723.97	Hypoxia		OVCAR3		145.553	0.501389	0.517601	3986.76	64856600	18.7866	204.414	3325410	8.38954	0	0	0	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	4	6	2070	88	[1968,1,2158,394]	-929.74	-733.97	Hypoxia		OVCAR3		135.97	0.899447	0.657892	2240.6	34050500	19.7013	193.688	2943480	7.83476	1	0	0	6	0	135.97	0.899447	2240.6	34050500	193.688	2943480	688	2	1	0	
8	1	0	4	7	1424	144	[1290,26,1589,295]	-992.25	-731.97	Hypoxia		OVCAR3		161.362	0.967738	0.793176	2488.54	44880800	19.392	201.188	3628430	9.13227	1	0	0	7	0	161.362	0.967738	2488.54	44880800	201.188	3628430	345	1	0	0	
8	1	0	4	8	166	154	[48,31,299,265]	-1111.7	-731.07	Hypoxia		OVCAR3		152.191	0.885065	0.58059	2833.69	48201000	15.6503	204.672	3481480	7.72545	1	0	0	8	0	152.191	0.885065	2833.69	48201000	204.672	3481480	490	2	1	0	
8	1	0	4	9	706	188	[532,17,865,330]	-1060.38	-735.59	Hypoxia		OVCAR3		179.436	0.926412	0.878693	4003.7	80294100	21.678	198.259	3976090	7.30098	1	0	0	9	0	179.436	0.926412	4003.7	80294100	198.259	3976090	645	2	1	0	
8	1	0	4	10	1223	190	[998,84,1347,310]	-1014.41	-735.54	Hypoxia		OVCAR3		144.443	0.950039	0.833314	2784.34	44950300	15.3534	211.446	3413580	7.98623	1	0	0	10	0	144.443	0.950039	2784.34	44950300	211.446	3413580	343	1	0	0	
8	1	0	4	11	935	169	[830,40,1049,316]	-1039.83	-734.81	Hypoxia		OVCAR3		96.6563	0.908993	0.81456	3952.28	42696400	18.4877	200.446	2165420	8.59042	1	0	0	11	0	96.6563	0.908993	3952.28	42696400	200.446	2165420	293	1	0	0	
8	1	0	4	12	465	200	[343,96,572,336]	-1082.73	-736.93	Hypoxia		OVCAR3		151.413	0.94097	0.721365	2927.09	49535100	19.4716	218.969	3705610	8.64703	1	0	0	12	0	151.413	0.94097	2927.09	49535100	218.969	3705610	349	1	0	0	
8	1	0	4	13	1681	193	[1535,1,1823,417]	-967.27	-737.74	Hypoxia		OVCAR3		164.78	0.934476	0.66325	2363.3	43524900	21.3912	212.761	3918430	10.4882	1	1	1	13	1	164.78	0.934476	2363.3	43524900	212.761	3918430	323	1	0	0	
8	1	0	4	14	1967	229	[1783,93,2081,364]	-944.47	-740.47	Hypoxia		OVCAR3		167.598	0.899832	0.566812	2176.34	40767300	23.4164	211.707	3965690	9.30715	1	0	0	14	0	167.598	0.899832	2176.34	40767300	211.707	3965690	0	0	0	0	
