Database Name	OperettaCLS
Database Link	http://10.20.176.50/ODA/OdaService.asmx
Evaluation Signature	af8b1d54-abee-46e8-8e0d-b6681e708724
Plate Name	20191212_CellCharacterisationX8_Normoxia
Measurement	Measurement 2
Evaluation	Evaluation1
Population	Population - Valid Cells

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Valid Cells - Nucleus Area [µm²]	Valid Cells - Nucleus Roundness	Valid Cells - Nucleus Ratio Width to Length	Valid Cells - Intensity Nuclei Mean	Valid Cells - Intensity Nuclei Sum	Valid Cells - Intensity Nuclei CV [%]	Valid Cells - Intensity Pax8 Mean	Valid Cells - Intensity Pax8 Sum	Valid Cells - Intensity Pax8 CV [%]	Valid Cells - Nuclei Selected	Valid Cells - Number of Micronuclei Candiates	Valid Cells - Number of Micronuclei- per Cell 	Valid Cells - Object No in Nuclei	Valid Cells - Valid with MN	Valid Cells - Nucleus Area [µm²]- Mean per Cell 	Valid Cells - Nucleus Roundness- Mean per Cell 	Valid Cells - Intensity Nuclei Mean- Mean per Cell 	Valid Cells - Intensity Nuclei Sum- Mean per Cell 	Valid Cells - Intensity Pax8 Mean- Mean per Cell 	Valid Cells - Intensity Pax8 Sum- Mean per Cell 	Valid Cells - Total Spot Area- Mean per Cell 	Valid Cells - Number of Centrosomes- per Cell - Mean per Cell 	Valid Cells - Valid cell with 2 or more Centrosomes	Valid Cells - Valid cells with MN and CA	
3	4	0	1	9	1884	491	[1765,341,1983,631]	74.55	56.08	Normoxia		CIOV3		113.91	0.761407	0.45442	2352.42	29948600	17.4436	286.293	3644790	14.3133	1	0	0	9	0	113.91	0.761407	2352.42	29948600	286.293	3644790	340	1	0	0	
3	4	0	1	10	1716	468	[1608,361,1811,628]	59.43	55.23	Normoxia		CIOV3		99.5493	0.821464	0.645352	2512.09	27949500	17.4355	289.327	3219050	15.8559	1	0	0	10	0	99.5493	0.821464	2512.09	27949500	289.327	3219050	0	0	0	0	
3	4	0	1	11	1173	611	[955,483,1282,704]	8.28	43.82	Normoxia		CIOV3		126.329	0.834595	0.630448	3001.48	42377900	20.2944	345.563	4879010	15.9199	1	0	0	11	0	126.329	0.834595	3001.48	42377900	345.563	4879010	344	1	0	0	
3	4	0	1	12	1014	765	[880,603,1275,914]	-1.54	29.89	Normoxia		CIOV3		271.045	0.763668	0.570791	2972.01	90031200	21.4218	348.008	10542200	15.6475	1	1	0	12	0	271.045	0.763668	2972.01	90031200	348.008	10542200	0	0	0	0	
3	4	0	1	13	1949	714	[1790,561,2113,894]	82.44	33.05	Normoxia		CIOV3		224.232	0.920053	0.608651	2422.27	60704400	15.6452	281.393	7051990	15.7036	1	0	0	13	0	224.232	0.920053	2422.27	60704400	281.393	7051990	337	1	0	0	
3	4	0	1	14	1625	730	[1403,592,1875,912]	53.77	31.99	Normoxia		CIOV3		263.556	0.925753	0.600048	2294.91	67598800	16.0644	266.399	7847050	14.4849	1	0	0	14	0	263.556	0.925753	2294.91	67598800	266.399	7847050	310	1	0	0	
3	4	0	1	15	1604	957	[1417,804,1884,1072]	54.91	13.97	Normoxia		CIOV3		209.871	0.822019	0.459126	2633.13	61762800	18.4559	280.994	6591010	13.9917	1	0	0	16	0	209.871	0.822019	2633.13	61762800	280.994	6591010	331	1	0	0	
3	4	0	1	16	872	894	[773,784,977,1036]	-19.65	16.43	Normoxia		CIOV3		76.7959	0.608823	0.633097	6558.24	56289400	21.1879	214.069	1837360	9.45658	1	0	0	17	0	76.7959	0.608823	6558.24	56289400	214.069	1837360	0	0	0	0	
3	4	0	1	17	1746	1111	[1547,938,1912,1262]	62.88	-2.65	Normoxia		CIOV3		302.629	0.933034	0.830866	1960.87	66322600	17.8665	281.921	9535400	14.7108	1	0	0	18	0	302.629	0.933034	1960.87	66322600	281.921	9535400	266	1	0	0	
3	4	0	1	18	1250	1229	[1075,937,1430,1423]	16.1	-12.04	Normoxia		CIOV3		287.553	0.880062	0.65272	2263.68	72750000	18.1359	273.352	8784980	15.6182	1	0	0	19	0	287.553	0.880062	2263.68	72750000	273.352	8784980	342	1	0	0	
3	4	0	1	19	264	1359	[68,1092,456,1601]	-75.74	-24.21	Normoxia		CIOV3		367.489	0.97405	0.673016	2303.73	94619000	19.0502	244.441	10039700	13.8532	1	0	0	20	0	367.489	0.97405	2303.73	94619000	244.441	10039700	315	1	0	0	
3	4	0	1	20	526	1259	[398,1155,637,1412]	-54.83	-18.48	Normoxia		CIOV3		111.208	0.815159	0.411295	2855.86	35495500	14.1461	270.929	3367380	14.2429	1	1	1	21	1	111.208	0.815159	2855.86	35495500	270.929	3367380	0	0	0	0	
3	4	0	1	21	2032	1427	[1896,1220,2158,1572]	91.47	-30.72	Normoxia		CIOV3		253.311	0.862754	0.667815	1982.18	56117400	18.1076	254.658	7209620	15.2768	0	0	0	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	1	22	636	1351	[500,1224,747,1586]	-42.33	-30.95	Normoxia		CIOV3		182.743	0.643008	0.404785	2717.85	55509400	18.4483	267.73	5468120	15.3668	1	0	0	23	0	182.743	0.643008	2717.85	55509400	267.73	5468120	225	1	0	0	
3	4	0	1	23	449	1505	[335,1370,581,1611]	-59.01	-39.46	Normoxia		CIOV3		171.433	0.742293	0.533832	2875.18	55088500	18.6718	269.999	5173180	15.6779	1	0	0	24	0	171.433	0.742293	2875.18	55088500	269.999	5173180	0	0	0	0	
3	4	0	1	24	1143	1600	[972,1406,1327,1775]	6.4	-48.33	Normoxia		CIOV3		290.085	0.790054	0.615297	2200.12	71330100	18.6554	244.744	7934850	13.8337	1	0	0	25	0	290.085	0.790054	2200.12	71330100	244.744	7934850	452	2	1	0	
3	4	0	1	25	1801	1644	[1619,1413,1942,1766]	66.25	-49.23	Normoxia		CIOV3		207.59	0.714554	0.554678	3249.09	75382200	17.5872	241.573	5604730	13.7209	1	0	0	26	0	207.59	0.714554	3249.09	75382200	241.573	5604730	514	2	1	0	
3	4	0	1	26	1627	1590	[1516,1426,1743,1731]	50.39	-47.69	Normoxia		CIOV3		108.765	0.917499	0.715564	3319	40345700	22.5193	236.532	2875290	15.4529	1	0	0	27	0	108.765	0.917499	3319	40345700	236.532	2875290	0	0	0	0	
3	4	0	1	27	1639	1955	[1446,1768,1869,2140]	54.08	-83.11	Normoxia		CIOV3		374.853	0.920232	0.711566	1979.1	82914300	18.0486	255.414	10700600	14.1675	1	0	0	29	0	374.853	0.920232	1979.1	82914300	255.414	10700600	316	1	0	0	
3	4	0	4	1	772	135	[550,1,1170,272]	-1048.44	-728.14	Normoxia		CIOV3		330.17	0.8806	0.689753	2756.82	101729000	16.6233	242.102	8933820	14.2172	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	4	2	2059	98	[1732,1,2158,272]	-935.38	-727.57	Normoxia		CIOV3		155.909	0.759598	0.492387	1896.17	33040800	16.0936	252.291	4396180	14.7878	0	0	0	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	4	3	1294	269	[1080,51,1512,481]	-1004.78	-743.79	Normoxia		CIOV3		432.582	0.940538	0.805414	2566.76	124095000	18.0407	278.237	13451900	14.6474	1	0	0	4	0	432.582	0.940538	2566.76	124095000	278.237	13451900	432	2	1	0	
3	4	0	4	4	502	445	[401,249,635,571]	-1077.62	-757.34	Normoxia		CIOV3		154.531	0.732419	0.552136	2297.54	39680800	13.9595	245.378	4237930	14.8534	1	0	0	5	0	154.531	0.732419	2297.54	39680800	245.378	4237930	0	0	0	0	
3	4	0	4	5	696	372	[565,229,870,577]	-1060.1	-754.42	Normoxia		CIOV3		170.154	0.815676	0.664822	2244.32	42680300	13.1243	254.336	4836700	13.5238	1	0	0	6	0	170.154	0.815676	2244.32	42680300	254.336	4836700	658	2	1	0	
3	4	0	4	6	2029	451	[1898,275,2158,690]	-933.44	-762.62	Normoxia		CIOV3		247.558	0.892118	0.626222	2190.14	60596700	17.1498	234.26	6481490	14.2619	1	0	0	7	0	247.558	0.892118	2190.14	60596700	234.26	6481490	489	2	1	0	
3	4	0	4	7	1154	651	[1036,538,1312,800]	-1017.24	-779.55	Normoxia		CIOV3		110.027	0.862349	0.723885	2795.29	34373700	16.7986	262.852	3232290	15.63	1	0	0	8	0	110.027	0.862349	2795.29	34373700	262.852	3232290	0	0	0	0	
3	4	0	4	8	1899	703	[1729,495,2063,962]	-948.56	-787.57	Normoxia		CIOV3		294.532	0.884334	0.59273	2146.34	70653100	20.636	292.992	9644710	16.5176	1	0	0	9	0	294.532	0.884334	2146.34	70653100	292.992	9644710	345	1	0	0	
3	4	0	4	9	1611	735	[1436,582,1792,1043]	-973.1	-792.91	Normoxia		CIOV3		346.821	0.872723	0.627306	1852.01	71787800	20.6959	352.483	13662900	16.5187	1	0	0	10	0	346.821	0.872723	1852.01	71787800	352.483	13662900	348	1	0	0	
3	4	0	4	10	620	792	[439,603,818,1020]	-1067.72	-794.78	Normoxia		CIOV3		364.188	0.980579	0.850286	2082.98	84783600	17.8557	250.052	10177900	15.6756	1	0	0	11	0	364.188	0.980579	2082.98	84783600	250.052	10177900	324	1	0	0	
3	4	0	4	11	1217	797	[1104,648,1361,929]	-1010.75	-792.94	Normoxia		CIOV3		109.087	0.943878	0.682544	2871.67	35011400	14.3703	263.854	3216910	14.7266	1	0	0	12	0	109.087	0.943878	2871.67	35011400	263.854	3216910	392	2	1	0	
3	4	0	4	12	952	848	[778,635,1125,1022]	-1036.92	-797.5	Normoxia		CIOV3		220.018	0.950878	0.69888	2899.86	71307700	15.6687	270.537	6652510	15.3285	1	0	0	13	0	220.018	0.950878	2899.86	71307700	270.537	6652510	294	1	0	0	
3	4	0	4	13	1393	896	[1173,713,1564,1082]	-994.84	-803.73	Normoxia		CIOV3		165.689	0.932845	0.647685	3416.94	63275000	16.4868	228.926	4239250	14.0615	1	1	1	14	1	165.689	0.932845	3416.94	63275000	228.926	4239250	310	1	0	0	
3	4	0	4	14	132	1002	[1,852,269,1276]	-1114.3	-815.84	Normoxia		CIOV3		290.756	0.602559	0.533049	2549.55	82850300	15.1437	267.017	8676990	13.6526	0	0	0	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	4	15	1285	1140	[1084,939,1483,1319]	-1006.51	-825.23	Normoxia		CIOV3		338.553	0.925896	0.675506	2038.85	77146100	18.0701	297.392	11252700	16.5714	1	0	0	16	0	338.553	0.925896	2038.85	77146100	297.392	11252700	324	1	0	0	
3	4	0	4	16	1726	1414	[1588,1262,1899,1631]	-963.09	-853.05	Normoxia		CIOV3		148.51	0.862493	0.605047	3247.42	53900600	14.9871	309.726	5140830	16.6744	1	1	1	18	1	148.51	0.862493	3247.42	53900600	309.726	5140830	446	2	1	1	
3	4	0	4	17	959	1492	[753,1290,1156,1694]	-1036.88	-859.13	Normoxia		CIOV3		384.176	0.975658	0.834102	2467.03	105927000	15.2013	244.923	10516300	13.9141	1	0	0	19	0	384.176	0.975658	2467.03	105927000	244.923	10516300	339	1	0	0	
3	4	0	4	18	1559	1754	[1370,1572,1743,1930]	-980.39	-884.2	Normoxia		CIOV3		258.519	0.957221	0.814192	2417.72	69855200	16.5957	257.707	7445940	15.3181	1	0	0	20	0	258.519	0.957221	2417.72	69855200	257.707	7445940	292	1	0	0	
3	4	0	4	19	155	1759	[1,1424,311,1926]	-1115.56	-880.02	Normoxia		CIOV3		250.126	0.937905	0.61148	3013.51	84242700	16.2114	235.056	6571000	14.1345	0	0	0	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	4	20	1868	1896	[1690,1606,2044,2158]	-950.75	-898.04	Normoxia		CIOV3		280.592	0.781421	0.574224	2037.61	63899600	26.3448	280.839	8807110	15.682	1	1	1	22	1	280.592	0.781421	2037.61	63899600	280.839	8807110	346	1	0	0	
3	4	0	4	21	1261	2001	[1098,1842,1501,2158]	-1004.39	-908.46	Normoxia		CIOV3		342.508	0.97049	0.799055	2107.96	80692700	17.3124	263.7	10094400	15.983	0	0	0	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	2	1	2057	206	[1849,1,2158,364]	-524.3	907.07	Normoxia		CIOV3		346.069	0.637748	0.503678	1688.71	65315900	23.5787	230.661	8921510	12.0675	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	2	2	1774	174	[1531,1,1978,385]	-549.87	906.2	Normoxia		CIOV3		517.252	0.829615	0.672689	1750.2	101179000	24.7593	233.551	13501600	13.4331	0	0	0	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	2	3	767	366	[597,96,931,551]	-644.87	890.05	Normoxia		CIOV3		284.475	0.91921	0.627263	2334.65	74228000	17.0635	290.581	9238740	15.2374	1	0	0	4	0	284.475	0.91921	2334.65	74228000	290.581	9238740	320	1	0	0	
3	4	0	2	4	246	651	[79,543,367,783]	-695.12	861.63	Normoxia		CIOV3		114.805	0.859479	0.524538	2831.29	36328300	19.1028	299.953	3848690	14.5603	1	0	0	6	0	114.805	0.859479	2831.29	36328300	299.953	3848690	0	0	0	0	
3	4	0	2	5	1872	720	[1659,529,2158,1020]	-535.9	851.13	Normoxia		CIOV3		289.459	0.9773	0.911823	2613.58	84551800	16.8873	302.267	9778630	14.9067	1	0	0	7	0	289.459	0.9773	2613.58	84551800	302.267	9778630	270	1	0	0	
3	4	0	2	6	978	996	[738,768,1208,1250]	-626.59	827.45	Normoxia		CIOV3		407.1	0.988256	0.883116	3042.62	138436000	19.9327	277.74	12636900	14.3651	1	0	0	8	0	407.1	0.988256	3042.62	138436000	277.74	12636900	332	1	0	0	
3	4	0	2	7	546	981	[257,686,758,1279]	-665.17	831.05	Normoxia		CIOV3		382.691	0.896991	0.606126	1947.57	83299600	18.6242	279.024	11934200	14.1844	1	0	0	9	0	382.691	0.896991	1947.57	83299600	279.024	11934200	327	1	0	0	
3	4	0	2	8	127	893	[1,716,298,1127]	-706.57	837.41	Normoxia		CIOV3		202.185	0.570152	0.516086	2838.35	64138100	31.4822	213.755	4830220	12.6259	0	0	0	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	2	9	1438	1032	[1206,835,1633,1277]	-581.41	824.89	Normoxia		CIOV3		282.972	0.918146	0.647054	3483.95	110183000	13.9064	244.322	7726930	13.7698	1	0	0	11	0	282.972	0.918146	3483.95	110183000	244.322	7726930	738	3	1	0	
3	4	0	2	10	231	1115	[1,890,427,1286]	-694.66	816.83	Normoxia		CIOV3		278.829	0.955349	0.877473	2720.65	84783600	15.0205	255.585	7964800	14.4215	1	0	0	12	0	278.829	0.955349	2720.65	84783600	255.585	7964800	522	2	1	0	
3	4	0	2	11	1280	1248	[1062,1017,1533,1464]	-594.73	803.28	Normoxia		CIOV3		296.438	0.961363	0.61956	2121.54	70288700	17.1353	271.29	8988120	14.6173	1	0	0	13	0	296.438	0.961363	2121.54	70288700	271.29	8988120	349	1	0	0	
3	4	0	2	12	1754	1315	[1548,1103,1960,1526]	-550.36	797.46	Normoxia		CIOV3		358.059	0.945872	0.786926	2319.45	92819600	14.1254	265.311	10617200	13.6498	1	0	0	14	0	358.059	0.945872	2319.45	92819600	265.311	10617200	336	1	0	0	
3	4	0	2	13	1037	1353	[812,1187,1250,1538]	-619.66	793.33	Normoxia		CIOV3		268.969	0.938107	0.716328	2448.55	73605800	16.2056	254.952	7664120	13.5773	1	0	0	15	0	268.969	0.938107	2448.55	73605800	254.952	7664120	344	1	0	0	
3	4	0	2	14	145	1574	[1,1377,311,1814]	-704.6	772.34	Normoxia		CIOV3		272.503	0.968672	0.80205	2892.28	88087400	17.1174	272.135	8288130	15.6983	0	0	0	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	2	15	1332	1603	[1035,1415,1557,1799]	-592.44	771.07	Normoxia		CIOV3		315.165	0.920137	0.665023	2230.49	78566800	17.3072	226.016	7961200	14.4256	1	0	0	17	0	315.165	0.920137	2230.49	78566800	226.016	7961200	342	1	0	0	
3	4	0	2	16	1169	1775	[1020,1638,1355,1923]	-605.56	752.81	Normoxia		CIOV3		120.79	0.978827	0.789329	3967.81	53565500	16.2149	229.291	3095430	12.4328	1	0	0	18	0	120.79	0.978827	3967.81	53565500	229.291	3095430	841	3	1	0	
3	4	0	2	17	777	1837	[583,1667,975,2088]	-642.94	746.21	Normoxia		CIOV3		236.356	0.939918	0.684051	2971.78	78502400	17.5854	213.282	5634050	13.1362	1	0	0	19	0	236.356	0.939918	2971.78	78502400	213.282	5634050	0	0	0	0	
3	4	0	2	18	1038	1979	[890,1789,1296,2158]	-616.82	735.52	Normoxia		CIOV3		268.11	0.739881	0.626358	2962.34	88766600	15.3621	232.7	6972860	14.6164	1	1	1	20	1	268.11	0.739881	2962.34	88766600	232.7	6972860	0	0	0	0	
3	4	0	2	19	351	2005	[127,1838,553,2158]	-683.87	732.17	Normoxia		CIOV3		206.265	0.947168	0.683565	3223.68	74315400	15.6398	234.719	5410980	13.4324	1	0	0	21	0	206.265	0.947168	3223.68	74315400	234.719	5410980	0	0	0	0	
3	4	0	2	20	625	2038	[476,1798,961,2158]	-655.1	728.11	Normoxia		CIOV3		247.182	0.928078	0.759411	2712.1	74924500	17.0441	248.425	6862990	13.1534	0	0	0	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	2	21	1150	2089	[1028,2019,1311,2158]	-606.79	723.44	Normoxia		CIOV3		139.768	0.913493	0.696282	2496.83	39003100	17.0536	233.826	3652600	15.6551	0	0	0	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	3	1	491	173	[267,1,698,330]	764.5	497.3	Normoxia		CIOV3		245.196	0.877345	0.442362	2578.9	70672300	15.9034	249.834	6846450	12.554	1	0	0	1	0	245.196	0.877345	2578.9	70672300	249.834	6846450	345	1	0	0	
3	4	0	3	2	2036	141	[1908,10,2158,326]	911.88	495.93	Normoxia		CIOV3		224.268	0.961088	0.883603	2098.16	52590300	18.6274	253.617	6356900	14.0896	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	3	3	1391	146	[1232,1,1540,312]	849.05	498.23	Normoxia		CIOV3		175.576	0.949935	0.735742	2919.43	57288000	18.5252	256.822	5039620	13.4036	1	0	0	3	0	175.576	0.949935	2919.43	57288000	256.822	5039620	266	1	0	0	
3	4	0	3	4	801	123	[664,1,936,230]	794.15	501.22	Normoxia		CIOV3		124.056	0.881321	0.720046	2459.5	34101000	15.9206	258.056	3577950	12.5081	1	0	0	4	0	124.056	0.881321	2459.5	34101000	258.056	3577950	337	1	0	0	
3	4	0	3	5	1134	161	[971,1,1314,334]	826.71	495.97	Normoxia		CIOV3		200.333	0.967542	0.704781	2717.35	60841500	20.5044	285.937	6402130	14.5226	1	0	0	5	0	200.333	0.967542	2717.35	60841500	285.937	6402130	336	1	0	0	
3	4	0	3	6	707	256	[601,132,828,351]	784.82	489.18	Normoxia		CIOV3		134.471	0.886955	0.671285	2329.27	35006600	20.5807	254.119	3819160	13.5804	1	0	0	6	0	134.471	0.886955	2329.27	35006600	254.119	3819160	0	0	0	0	
3	4	0	3	7	110	324	[1,104,254,547]	726.73	482.71	Normoxia		CIOV3		157.717	0.838133	0.599885	2872.54	50634300	17.4	240.801	4244590	12.2302	0	0	0	7	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
3	4	0	3	8	1778	321	[1570,90,1938,494]	884.87	483.27	Normoxia		CIOV3		228.312	0.863821	0.459505	2305.19	58821400	17.7064	271.111	6917950	14.8781	1	0	0	8	0	228.312	0.863821	2305.19	58821400	271.111	6917950	349	1	0	0	
3	4	0	3	9	846	354	[708,178,1005,603]	798.31	476.22	Normoxia		CIOV3		195.69	0.929795	0.763277	3039.32	66472900	21.2976	253.227	5538330	14.0403	1	1	1	9	1	195.69	0.929795	3039.32	66472900	253.227	5538330	334	1	0	0	
3	4	0	3	10	1099	376	[969,251,1330,497]	825.35	476.41	Normoxia		CIOV3		166.387	0.892005	0.619226	3219.95	59878200	14.0859	242.769	4514540	13.5322	1	0	0	10	0	166.387	0.892005	3219.95	59878200	242.769	4514540	428	2	1	0	
3	4	0	3	11	1478	403	[1303,218,1714,566]	859.48	474.96	Normoxia		CIOV3		186.331	0.96378	0.777488	2778.76	57867700	18.1594	365.864	7619110	15.9007	1	0	0	11	0	186.331	0.96378	2778.76	57867700	365.864	7619110	336	1	0	0	
3	4	0	3	12	602	402	[472,242,748,645]	775.28	471.29	Normoxia		CIOV3		199.107	0.940923	0.656259	2989.71	66530100	16.9158	247.402	5505440	12.8499	1	3	3	12	1	199.107	0.940923	2989.71	66530100	247.402	5505440	318	1	0	0	
3	4	0	3	13	293	532	[119,350,454,709]	745.51	462.09	Normoxia		CIOV3		231.918	0.964976	0.828474	2803.35	72662800	15.1665	231.158	5991620	12.7427	1	1	1	13	1	231.918	0.964976	2803.35	72662800	231.158	5991620	520	2	1	1	
3	4	0	3	14	2034	533	[1897,378,2158,902]	912.69	455.46	Normoxia		CIOV3		163.443	0.930201	0.829358	2957.47	54024100	21.932	258.82	4727860	15.4829	1	0	0	14	0	163.443	0.930201	2957.47	54024100	258.82	4727860	290	1	0	0	
3	4	0	3	15	989	544	[852,408,1156,704]	811.94	459.31	Normoxia		CIOV3		174.35	0.804708	0.673858	3214.35	62634800	19.984	244.756	4769310	13.412	1	1	0	15	0	174.35	0.804708	3214.35	62634800	244.756	4769310	342	1	0	0	
3	4	0	3	16	1272	571	[1112,433,1421,763]	836.92	456.73	Normoxia		CIOV3		204.726	0.945267	0.82291	2889.39	66112000	19.8013	295.512	6761610	16.3427	1	0	0	16	0	204.726	0.945267	2889.39	66112000	295.512	6761610	347	1	0	0	
3	4	0	3	17	1442	747	[1222,537,1632,937]	853.72	441.53	Normoxia		CIOV3		276.986	0.939429	0.885676	2918.27	90340700	18.5214	291.595	9026920	14.1854	1	0	0	17	0	276.986	0.939429	2918.27	90340700	291.595	9026920	305	1	0	0	
3	4	0	3	18	1079	775	[856,627,1247,917]	817.97	438.73	Normoxia		CIOV3		199.725	0.968076	0.830802	2860.45	63851000	15.5803	242.641	5416240	14.253	1	0	0	18	0	199.725	0.968076	2860.45	63851000	242.641	5416240	347	1	0	0	
3	4	0	3	19	1773	721	[1605,582,1925,883]	885.91	443.22	Normoxia		CIOV3		202.051	0.934259	0.641648	2704.73	61078100	21.3524	261.811	5912210	15.3948	1	0	0	19	0	202.051	0.934259	2704.73	61078100	261.811	5912210	311	1	0	0	
3	4	0	3	20	149	924	[1,612,305,1180]	730.65	424.92	Normoxia		CIOV3		259.011	0.967698	0.81969	2814.07	81461800	16.5556	307.921	8913700	14.0572	1	0	0	20	0	259.011	0.967698	2814.07	81461800	307.921	8913700	422	2	1	0	
3	4	0	3	21	1656	949	[1489,777,1813,1094]	874.49	423.25	Normoxia		CIOV3		165.098	0.982622	0.782871	4099.63	75646400	15.7464	308.55	5693370	15.6021	1	0	0	21	0	165.098	0.982622	4099.63	75646400	308.55	5693370	567	2	1	0	
3	4	0	3	22	1241	1087	[1070,933,1418,1247]	835.67	409.08	Normoxia		CIOV3		247.361	0.905402	0.764668	3686.63	101920000	18.1887	241.32	6671520	12.8744	1	0	0	22	0	247.361	0.905402	3686.63	101920000	241.32	6671520	349	1	0	0	
3	4	0	3	23	775	1198	[593,1011,962,1389]	791.2	399.23	Normoxia		CIOV3		305.591	0.878617	0.828495	3011.35	102850000	16.8616	311.679	10645100	14.973	1	0	0	23	0	305.591	0.878617	3011.35	102850000	311.679	10645100	348	1	0	0	
3	4	0	3	24	1827	1152	[1511,982,2050,1335]	887.49	401.44	Normoxia		CIOV3		295.811	0.833098	0.486042	1995.86	65985300	19.9673	258.519	8546900	15.4019	1	0	0	24	0	295.811	0.833098	1995.86	65985300	258.519	8546900	334	1	0	0	
3	4	0	3	25	453	1248	[277,1068,624,1424]	761.23	395.49	Normoxia		CIOV3		204.243	0.960751	0.781771	3189.85	72814800	16.9013	232.399	5304960	12.8822	1	0	0	25	0	204.243	0.960751	3189.85	72814800	232.399	5304960	697	2	1	0	
3	4	0	3	26	143	1377	[1,1143,317,1533]	730.08	384.24	Normoxia		CIOV3		198.266	0.912479	0.615035	3411.04	75585100	18.3923	272.635	6041320	14.7168	1	0	0	26	0	198.266	0.912479	3411.04	75585100	272.635	6041320	318	1	0	0	
3	4	0	3	27	1547	1373	[1398,1207,1714,1554]	864.45	381.13	Normoxia		CIOV3		221.476	0.872564	0.713291	2525.27	62508100	19.8638	244.569	6053830	14.3964	1	0	0	27	0	221.476	0.872564	2525.27	62508100	244.569	6053830	334	1	0	0	
3	4	0	3	28	1947	1401	[1798,1237,2108,1544]	903.07	379.67	Normoxia		CIOV3		203.563	0.926072	0.749494	2620.61	59621600	20.442	254.102	5781070	13.7319	1	0	0	28	0	203.563	0.926072	2620.61	59621600	254.102	5781070	334	1	0	0	
3	4	0	3	29	640	1484	[453,1314,811,1637]	777.53	372.59	Normoxia		CIOV3		166.396	0.979547	0.685872	3641.78	67726100	20.6822	224.107	4167710	12.6887	1	0	0	29	0	166.396	0.979547	3641.78	67726100	224.107	4167710	337	1	0	0	
3	4	0	3	30	1097	1582	[933,1411,1258,1793]	821.85	361.37	Normoxia		CIOV3		218.13	0.917142	0.662995	2735.13	66679800	16.9854	287.201	7001680	14.9473	1	0	0	30	0	218.13	0.917142	2735.13	66679800	287.201	7001680	314	1	0	0	
3	4	0	3	31	136	1665	[1,1486,297,1870]	730.5	354.2	Normoxia		CIOV3		207.733	0.972021	0.678882	3165.38	73490600	19.4153	273.73	6355180	14.3479	1	0	0	32	0	207.733	0.972021	3165.38	73490600	273.73	6355180	283	1	0	0	
3	4	0	3	32	344	1664	[253,1545,421,1808]	749.51	353.87	Normoxia		CIOV3		97.4824	0.813965	0.570709	3265.21	35574400	16.7076	262.721	2862340	12.985	1	0	0	33	0	97.4824	0.813965	3265.21	35574400	262.721	2862340	497	2	1	0	
3	4	0	3	33	837	1700	[675,1507,980,1867]	796.33	352.42	Normoxia		CIOV3		176.596	0.950768	0.719868	3285	64836000	19.2471	230.865	4556580	13.0944	1	0	0	34	0	176.596	0.950768	3285	64836000	230.865	4556580	323	1	0	0	
3	4	0	3	34	613	1792	[508,1627,742,1914]	776.69	344.98	Normoxia		CIOV3		142.103	0.974371	0.763195	4030.04	64005000	17.289	234.49	3724170	12.44	1	0	0	35	0	142.103	0.974371	4030.04	64005000	234.49	3724170	337	1	0	0	
3	4	0	3	35	1799	1806	[1623,1654,1957,1973]	888.04	341.03	Normoxia		CIOV3		194.956	0.944449	0.79683	2711.35	59077700	16.4882	234.848	5117110	13.7151	1	0	0	36	0	194.956	0.944449	2711.35	59077700	234.848	5117110	0	0	0	0	
3	4	0	3	36	1327	1816	[1161,1642,1518,2006]	843.96	339.71	Normoxia		CIOV3		234.253	0.944764	0.710091	2518.9	65947200	20.2063	244.039	6389190	13.4508	1	0	0	37	0	234.253	0.944764	2518.9	65947200	244.039	6389190	284	1	0	0	
3	4	0	3	37	134	1946	[1,1802,370,2142]	732.25	328.15	Normoxia		CIOV3		235.336	0.924562	0.656461	2945.35	77468700	18.9001	227.267	5977570	12.1181	1	0	0	38	0	235.336	0.924562	2945.35	77468700	227.267	5977570	302	1	0	0	
