"SampleID","SampleType","CAscore_norm","CAScoreMean","CAScoreMedian","Centrosome.Size","CSizeMean","CSizeMedian","heterosce","Cohort"
"BL002847","T",6.82687889060927,5.39044110410302,5.09948239734677,0.760252878378378,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",6.37951441611397,5.39044110410302,5.09948239734677,0.727262563636364,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",9.09464544610423,5.39044110410302,5.09948239734677,0.705942046511628,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",7.18117669766227,5.39044110410302,5.09948239734677,0.7757149,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",6.69136017612496,5.39044110410302,5.09948239734677,0.780038256410256,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",9.17139350894055,5.39044110410302,5.09948239734677,0.779359204545454,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",5.795202782471,5.39044110410302,5.09948239734677,0.67398912244898,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",5.40100173542181,5.39044110410302,5.09948239734677,0.706858056603774,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",5.83052707668669,5.39044110410302,5.09948239734677,0.814783228070175,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",5.32553507206618,5.39044110410302,5.09948239734677,0.754686132075472,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",5.29561633570626,5.39044110410302,5.09948239734677,0.794438755102041,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL002847","T",2.69509045656479,5.39044110410302,5.09948239734677,0.678270220779221,0.73968617355445,0.734795066425121,0.52694977252399,"CAOV"
"BL005044","T",3.58489254001514,2.53596086798303,2.20176163061622,0.851815446153846,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",1.71284765660556,2.53596086798303,2.20176163061622,0.815412062015504,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.16638850097074,2.53596086798303,2.20176163061622,0.887321118421053,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",3.24958275145611,2.53596086798303,2.20176163061622,0.898607494505494,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",1.73743816856879,2.53596086798303,2.20176163061622,0.954061817120623,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.18916308492078,2.53596086798303,2.20176163061622,0.880421737588652,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.06609273703691,2.53596086798303,2.20176163061622,0.895160868686869,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",4.32974920529442,2.53596086798303,2.20176163061622,0.817955032608696,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.68766764564877,2.53596086798303,2.20176163061622,0.91648341025641,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.44469875469843,2.53596086798303,2.20176163061622,0.909564846153846,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.20176163061622,2.53596086798303,2.20176163061622,0.993638166134185,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.41847045252727,2.53596086798303,2.20176163061622,0.975961426966292,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.02671736304807,2.53596086798303,2.20176163061622,0.854871625,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",1.35129520290436,2.53596086798303,2.20176163061622,0.799112856115108,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.25582128531518,2.53596086798303,2.20176163061622,0.89672018487395,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.09115465214939,2.53596086798303,2.20176163061622,0.898527019011407,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.47381838382455,2.53596086798303,2.20176163061622,0.927198547738693,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",3.57528899501072,2.53596086798303,2.20176163061622,0.839517086956522,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",3.6369319087178,2.53596086798303,2.20176163061622,0.868858896907217,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",1.26513513750529,2.53596086798303,2.20176163061622,0.88621504494382,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.04313140895334,2.53596086798303,2.20176163061622,0.995576225913621,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",1.90482621491506,2.53596086798303,2.20176163061622,0.836074604878049,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",1.30839509039814,2.53596086798303,2.20176163061622,0.827540459854015,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",3.77716003872955,2.53596086798303,2.20176163061622,0.766622730769231,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.15872258270828,2.53596086798303,2.20176163061622,0.803953586538461,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",1.89269250516909,2.53596086798303,2.20176163061622,0.77441019047619,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",1.97166222245594,2.53596086798303,2.20176163061622,0.811255907407407,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.20092071336315,2.53596086798303,2.20176163061622,0.819774688679245,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.53820390818165,2.53596086798303,2.20176163061622,0.815061539130435,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",1.71251274537765,2.53596086798303,2.20176163061622,0.808084825,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.71570068497757,2.53596086798303,2.20176163061622,0.797181991452991,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",3.02606647754643,2.53596086798303,2.20176163061622,0.755105871794872,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.26770918511995,2.53596086798303,2.20176163061622,0.778689939759036,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.88957723048438,2.53596086798303,2.20176163061622,0.71964450462963,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
"BL005044","T",2.92551182824063,2.53596086798303,2.20176163061622,0.759904732510288,0.826273486798791,0.815061539130435,0.426797607860271,"CAOV"
